payment_id,booking_id,customer_email,paid_at_clean,refunded_at_clean,is_refunded,amount_gross_clean,tax_amount_clean,fee_amount_clean,amount_net_clean,currency_clean,status_clean,payment_method_clean,gateway_clean,card_brand_clean,country_of_card_clean
900247,655.0,,2024-02-16 09:52:00,,False,60.0,15.0,1.5,,EUR,paid,card,stripe,visa,gb
900248,629.0,user8130@email.com,2024-04-28 11:58:00,,False,60.0,,,,EUR,,bank transfer,square,amex,se
900249,312.0,linchen@email.com,2024-03-23 18:39:00,,False,60.0,15.0,3.24,56.76,EUR,pending,card,stripe,visa,
900250,77.0,fatimakh311@gmail.com,2024-03-15 16:08:00,,False,20.0,,2.08,17.92,EUR,payed,cash,adyen,mastercard,pt
900251,995.0,noaherik618@outlook.com,2024-03-02 09:06:00,,False,40.0,,,,,failed,swish,stripe,visa,
900252,233.0,anagarci@gmail.com,2024-02-23 14:40:00,,False,25.0,6.25,2.23,,SEK,pending,swish,adyen,,
900253,2260.0,fridakar22@company.se,2024-03-29 13:00:00,,False,15.0,,1.94,,SEK,failed,cash,stripe,amex,se
900254,488.0,luispere308@outlook.com,2024-05-05 22:28:00,,False,20.0,,,17.92,EUR,payed,klarna,manual,,no
900255,675.0,emmajoha@email.com,,,False,,,,,SEK,payd,swish,adyen,visa,
900256,1018.0,linchen@email.com,2024-04-30 10:28:00,,False,20.0,5.0,,,SEK,paid,bank transfer,square,amex,
900257,412.0,davidsto885@company.se,2024-02-24 10:02:00,,False,15.0,,1.5,13.06,SEK,failed,swish,adyen,visa,pt
900258,247.0,mikaelås@gmail.com,,,False,,,2.08,,SEK,pending,swish,stripe,visa,
900259,639.0,liamande@gmail.com,,,False,40.0,,2.66,37.34,EUR,payed,klarna,manual,,es
900260,345.0,ellaberg@gmail.com,2024-01-20 15:02:00,,False,,,1.5,37.34,SEK,paid,swish,,visa,pt
900261,860.0,erikholm52@gmail.com,2024-05-05 21:32:00,,False,60.0,,,56.76,SEK,pending,invoice,adyen,,
900262,731.0,sofiaand221@company.se,2024-02-25 08:29:00,,False,60.0,15.0,3.24,,SEK,pending,bank_transfer,stripe,mastercard,
900263,39.0,fridakar@email.com,2024-05-01 11:48:00,,False,40.0,10.0,,,EUR,pending,invoice,adyen,amex,pt
900264,37.0,luispere745@outlook.com,2024-02-10 12:21:00,,False,35.0,,,,SEK,refunded,bank transfer,klarna,visa,se
900265,32.0,anagarci91@email.com,2024-02-22 12:50:00,,False,35.0,,2.52,,SEK,paid,bank transfer,square,amex,es
900266,137.0,pedrosil440@email.com,2024-02-19 14:22:00,,False,,,,,EUR,failed,swish,adyen,visa,no
900267,867.0,saralind414@email.com,2024-05-02 07:01:00,,False,35.0,8.75,2.52,,EUR,refunded,klarna,klarna,visa,
900268,1017.0,mikaelås698@email.com,2024-03-22 21:57:00,,False,20.0,,2.08,17.92,SEK,failed,bank_transfer,klarna,,no
900269,962.0,luispere582@gmail.com,,,False,,,2.08,,SEK,failed,card,adyen,,
900270,435.0,ellaberg952@outlook.com,2024-05-03 13:18:00,,False,,10.0,,,SEK,paid,swish,adyen,amex,se
900271,27.0,anagarci482@outlook.com,2024-01-18 20:35:00,,False,20.0,,,17.92,,pending,card,adyen,,
900272,,davidsto777@company.se,2024-04-26 10:43:00,,False,25.0,,2.23,,EUR,failed,klarna,,,es
900273,355.0,ahmedali789@outlook.com,2024-01-18 17:23:00,,False,25.0,,,22.77,SEK,paid,invoice,adyen,visa,gb
900274,745.0,karinlun37@company.se,2024-01-02 16:03:00,,False,20.0,,2.08,17.92,EUR,paid,swish,manual,,
900275,311.0,erikholm@gmail.com,,,False,60.0,15.0,,56.76,EUR,failed,swish,manual,,
900276,510.0,saralind838@email.com,2024-01-27 08:30:00,,False,25.0,6.25,,22.77,SEK,failed,card,manual,,pt
900277,1011.0,user9484@gmail.com,,,False,60.0,,,,SEK,pending,card,klarna,,
900278,186.0,user8249@email.com,2024-04-27 18:50:00,,False,25.0,,,,SEK,pending,invoice,square,,no
900279,137.0,user2480@email.com,2024-04-29 12:32:00,,False,25.0,,,,EUR,payd,cash,manual,,
900280,1118.0,user4447@email.com,2024-05-04 20:10:00,,False,40.0,,,,SEK,payd,bank_transfer,square,,gb
900281,1187.0,ahmedali255@outlook.com,2024-05-08 22:59:00,,False,35.0,,2.52,32.48,EUR,pending,card,klarna,mastercard,no
900282,89.0,user4575@email.com,2024-01-18 16:51:00,,False,35.0,,,,SEK,pending,bank_transfer,adyen,,pt
900283,295.0,user967@gmail.com,,,False,,8.75,2.52,,EUR,paid,card,manual,mastercard,se
900284,91.0,norahans10@email.com,2024-04-24 07:37:00,,False,,5.0,,,SEK,paid,card,klarna,mastercard,
900285,898.0,oliviali438@outlook.com,2024-03-04 19:42:00,,False,20.0,,2.08,,EUR,,bank_transfer,adyen,,pt
900286,628.0,user3355@gmail.com,,,False,60.0,15.0,,,SEK,failed,card,manual,,
900287,1105.0,norahans@gmail.com,2024-08-04 07:24:00,,False,35.0,,,,EUR,payed,card,stripe,,
900288,755.0,jonasnil950@outlook.com,2024-01-30 16:27:00,,False,25.0,,1.5,22.77,SEK,pending,klarna,manual,,es
900289,158.0,jonasnil950@outlook.com,2024-04-27 08:39:00,,False,,,,,,paid,bank transfer,klarna,visa,es
900290,484.0,user202@email.com,2024-02-23 07:38:00,,False,60.0,15.0,3.24,,EUR,payd,swish,manual,,
900291,1094.0,oliviali965@email.com,2024-03-05 17:45:00,,False,25.0,,,22.77,SEK,failed,cash,adyen,visa,no
900292,198.0,noaherik@email.com,2024-03-10 13:36:00,,False,40.0,,,,EUR,payed,bank transfer,klarna,mastercard,pt
900293,1100.0,user303@email.com,2024-02-20 11:01:00,,False,25.0,,2.23,,,paid,swish,stripe,,gb
900295,983.0,fridakar136@outlook.com,2024-06-02 08:39:00,,False,20.0,,,,SEK,pending,swish,adyen,amex,pt
900296,975.0,davidsto885@company.se,2024-01-20 16:23:00,,False,25.0,6.25,,,SEK,payd,card,manual,,gb
900297,192.0,fatimakh322@outlook.com,2024-05-05 10:19:00,,False,15.0,3.75,1.5,,SEK,paid,card,stripe,visa,no
900298,984.0,erikholm288@gmail.com,2024-01-16 16:39:00,,False,25.0,6.25,,,SEK,failed,invoice,,,es
900299,635.0,elinsven140@company.se,2024-04-13 22:44:00,,False,60.0,15.0,,,SEK,pending,card,,,no
900300,185.0,mikaelås698@email.com,2024-03-05 07:52:00,,False,40.0,,,,EUR,pending,bank transfer,klarna,visa,
900301,592.0,,2024-03-30 17:28:00,,False,20.0,5.0,,,SEK,refunded,swish,klarna,,
900302,114.0,oliviali224@outlook.com,2024-03-19 15:10:00,,False,40.0,,,,SEK,refunded,swish,stripe,,se
900303,657.0,user5179@gmail.com,2024-01-03 09:57:00,2024-03-01 09:57:00,True,25.0,,2.23,,SEK,refunded,cash,adyen,,
900304,247.0,,2024-01-16 19:08:00,,False,,15.0,,,SEK,payed,cash,manual,,
900305,763.0,fatimakh@gmail.com,2024-04-04 09:59:00,,False,20.0,,2.08,17.92,EUR,failed,invoice,manual,,se
900306,651.0,maríalóp700@gmail.com,,,False,15.0,,,,SEK,pending,card,stripe,,pt
900307,226.0,ahmedali547@outlook.com,2024-12-03 20:09:00,,False,40.0,10.0,,,SEK,paid,bank_transfer,klarna,mastercard,
900308,951.0,,2024-01-20 13:13:00,,False,20.0,,,17.92,EUR,failed,bank transfer,klarna,mastercard,gb
900309,293.0,,2024-01-25 14:40:00,2024-01-25 14:40:00,True,25.0,,2.23,22.77,SEK,refunded,bank transfer,,amex,
900310,576.0,liamande822@email.com,2024-03-09 21:42:00,,False,20.0,,,,EUR,payd,klarna,stripe,visa,
900311,809.0,jonasnil345@email.com,,,False,15.0,,,,SEK,paid,card,adyen,visa,
900312,248.0,,2024-04-18 14:00:00,,False,25.0,6.25,1.5,,EUR,failed,,stripe,,
900313,514.0,davidsto285@company.se,2024-01-04 19:23:00,,False,20.0,5.0,,,SEK,failed,card,klarna,mastercard,
900314,326.0,luispere308@outlook.com,2024-03-28 12:58:00,,False,15.0,3.75,,13.06,EUR,paid,card,manual,,pt
900315,223.0,user7456@email.com,2024-03-18 16:23:00,,False,40.0,,1.5,,SEK,paid,card,square,,
900316,1162.0,,2024-03-29 16:10:00,,False,25.0,,,,SEK,failed,klarna,manual,mastercard,gb
900317,967.0,user5854@email.com,2024-03-17 16:59:00,,False,60.0,,,56.76,SEK,refunded,klarna,square,amex,pt
900318,994.0,ellaberg691@outlook.com,2024-06-05 11:41:00,,False,,8.75,2.52,,,paid,bank_transfer,stripe,,no
900319,1116.0,,2024-01-04 07:33:00,,False,15.0,3.75,,,EUR,pending,swish,adyen,amex,no
900320,797.0,emmajoha@email.com,2024-02-27 15:25:00,,False,15.0,,1.94,,SEK,payed,bank transfer,adyen,,
900321,67.0,oscarber650@outlook.com,2024-01-06 08:56:00,,False,60.0,,,,EUR,refunded,swish,square,,
900322,777.0,,2024-04-14 20:42:00,,False,15.0,3.75,1.94,,EUR,payd,bank transfer,manual,,
900323,201.0,karinlun@gmail.com,2024-03-12 13:21:00,,False,60.0,15.0,3.24,,SEK,paid,card,klarna,visa,gb
900324,999.0,mariamal123@company.se,2024-03-28 16:37:00,,False,35.0,,,,SEK,paid,bank transfer,square,,no
900325,996.0,,,,False,35.0,8.75,1.5,32.48,SEK,paid,swish,klarna,,se
900326,666.0,karinlun255@gmail.com,2024-04-17 22:16:00,,False,60.0,,,56.76,SEK,refunded,card,klarna,,
900327,808.0,ahmedali@email.com,2024-03-17 22:54:00,,False,25.0,,,22.77,SEK,payd,invoice,square,visa,es
900328,379.0,,2024-01-14 14:12:00,,False,40.0,,,,SEK,payed,card,manual,,gb
900329,222.0,maríalóp917@gmail.com,2024-01-07 12:04:00,,False,35.0,,2.52,,EUR,pending,card,square,visa,se
900330,512.0,emmajoha970@company.se,2024-03-21 07:01:00,,False,35.0,,2.52,,EUR,paid,bank transfer,stripe,visa,se
900331,396.0,user2929@email.com,2024-07-01 12:25:00,,False,15.0,,,,SEK,failed,card,stripe,,
900332,293.0,liamande@gmail.com,2024-04-08 20:45:00,,False,35.0,8.75,1.5,,,payed,bank_transfer,klarna,,se
900333,120.0,saralind@gmail.com,2024-11-01 16:38:00,,False,40.0,10.0,,,SEK,paid,swish,square,,
900334,314.0,,,,False,60.0,15.0,1.5,56.76,EUR,pending,swish,stripe,,
900335,634.0,sofiaand@email.com,,,False,40.0,,1.5,,SEK,payed,swish,square,,
900336,575.0,oliviali@email.com,,,False,40.0,10.0,,,EUR,paid,bank transfer,klarna,visa,
900337,1151.0,norahans586@gmail.com,2024-04-04 17:44:00,,False,60.0,,1.5,,SEK,failed,card,square,,
900338,977.0,oliviali@email.com,2024-11-02 10:29:00,,False,60.0,,,56.76,SEK,pending,swish,klarna,,se
900339,1024.0,,,,False,,5.0,,,SEK,pending,swish,klarna,visa,es
900340,132.0,user2506@gmail.com,2024-04-07 21:06:00,,False,20.0,,,,EUR,failed,invoice,stripe,,se
900343,1106.0,user8010@gmail.com,,,False,40.0,,,37.34,SEK,payed,bank transfer,klarna,,
900344,1089.0,user1170@gmail.com,2024-02-13 18:44:00,,False,40.0,,,,SEK,refunded,swish,klarna,visa,
900345,16.0,,2024-03-26 13:34:00,,False,60.0,,,56.76,EUR,payd,card,stripe,,
900346,627.0,user3240@gmail.com,,,False,40.0,,,37.34,EUR,refunded,swish,manual,,
900347,96.0,fridakar224@outlook.com,2024-02-26 09:02:00,,False,25.0,,,,SEK,payed,card,adyen,,pt
900348,229.0,mariamal136@company.se,,,False,35.0,,1.5,,,paid,card,stripe,,se
900349,986.0,mikaelås991@email.com,2024-05-02 07:13:00,,False,,,,,SEK,payd,bank_transfer,manual,,pt
900350,917.0,user5024@gmail.com,2024-01-08 13:17:00,,False,15.0,,,,SEK,pending,invoice,manual,visa,
900352,302.0,noaherik618@outlook.com,2024-02-22 17:45:00,,False,15.0,3.75,1.5,13.06,SEK,pending,klarna,manual,,
900353,487.0,user8911@gmail.com,,,False,25.0,,,,EUR,failed,bank_transfer,stripe,,no
900354,834.0,saralind694@outlook.com,2024-06-02 20:46:00,,False,60.0,,,,EUR,failed,swish,manual,,
900355,91.0,,2024-02-18 11:30:00,,False,20.0,,,17.92,EUR,pending,bank_transfer,stripe,amex,no
900356,798.0,mariamal@gmail.com,2024-01-23 07:53:00,,False,35.0,,1.5,32.48,SEK,failed,klarna,manual,amex,gb
900357,884.0,oliviali438@outlook.com,2024-04-24 10:26:00,,False,60.0,15.0,,56.76,SEK,paid,invoice,stripe,,gb
900358,839.0,,2024-05-10 08:46:00,,False,35.0,,2.52,,SEK,refunded,swish,stripe,,es
900359,1188.0,emmajoha@gmail.com,2024-03-09 17:06:00,,False,60.0,,3.24,56.76,SEK,pending,card,adyen,,
900360,923.0,norahans@email.com,,,False,15.0,,,,SEK,paid,swish,manual,mastercard,no
900363,467.0,jonasnil@gmail.com,2024-08-04 16:42:00,,False,15.0,3.75,,13.06,,pending,bank_transfer,stripe,,pt
900364,283.0,user1576@gmail.com,2024-01-15 19:41:00,,False,40.0,,,,EUR,pending,swish,stripe,,pt
900365,845.0,mikaelås@gmail.com,2024-02-02 10:56:00,,False,60.0,,1.5,,SEK,paid,swish,klarna,visa,
900366,341.0,user4260@gmail.com,2024-06-03 14:58:00,2024-06-03 14:58:00,True,60.0,15.0,3.24,56.76,SEK,refunded,swish,square,,es
900367,900.0,user9652@email.com,,,False,25.0,,,22.77,SEK,failed,card,manual,amex,es
900368,785.0,maríalóp@email.com,2024-04-23 19:24:00,,False,40.0,,1.5,,SEK,,cash,adyen,,gb
900369,239.0,user8912@email.com,2024-04-11 10:08:00,,False,40.0,10.0,1.5,37.34,EUR,paid,bank transfer,manual,,
900370,1162.0,linchen450@email.com,2024-01-29 13:24:00,,False,35.0,,2.52,,SEK,failed,invoice,manual,amex,no
900371,923.0,liamande293@outlook.com,2024-02-29 18:33:00,,False,15.0,,,,SEK,failed,card,stripe,,pt
900372,416.0,,,,False,15.0,,,,EUR,paid,swish,klarna,mastercard,se
900373,716.0,luispere308@outlook.com,2024-03-16 08:34:00,,False,,,2.23,,EUR,payed,swish,square,,se
900374,884.0,sofiaand729@company.se,2024-02-15 18:06:00,,False,20.0,5.0,,,SEK,failed,klarna,manual,,no
900375,670.0,oscarber650@outlook.com,2024-07-05 22:19:00,,False,20.0,,1.5,,EUR,pending,bank transfer,,,no
900376,680.0,noaherik391@email.com,2024-04-24 18:02:00,,False,40.0,,,,SEK,pending,swish,klarna,mastercard,no
900377,824.0,,2024-02-08 10:49:00,,False,40.0,10.0,,,SEK,pending,invoice,stripe,amex,no
900378,316.0,user8605@email.com,2024-02-21 12:19:00,,False,20.0,,1.5,,SEK,refunded,,manual,,gb
900379,1126.0,oscarber577@email.com,2024-04-14 20:36:00,,False,15.0,3.75,1.5,,EUR,paid,swish,adyen,mastercard,
900380,556.0,user4774@email.com,2024-09-04 07:28:00,,False,40.0,,,37.34,SEK,refunded,klarna,square,,no
900381,648.0,,2024-02-02 16:57:00,,False,20.0,,2.08,17.92,SEK,paid,bank transfer,square,,pt
900382,570.0,,,,False,,3.75,1.5,,SEK,paid,bank transfer,adyen,amex,
900383,281.0,,2024-04-04 10:22:00,,False,60.0,15.0,,,SEK,refunded,klarna,adyen,,pt
900384,1069.0,norahans581@company.se,,,False,35.0,8.75,,,SEK,refunded,swish,stripe,amex,pt
900385,595.0,noaherik618@outlook.com,2024-04-06 11:12:00,,False,20.0,,,17.92,,payd,klarna,adyen,amex,pt
900386,700.0,,,,False,60.0,15.0,3.24,,SEK,payed,card,adyen,,no
900387,335.0,user164@email.com,2024-04-10 22:26:00,,False,15.0,,,,SEK,failed,swish,adyen,,gb
900388,859.0,erikholm288@gmail.com,,,False,40.0,,,,SEK,paid,cash,square,visa,
900389,709.0,liamande822@email.com,2024-02-28 09:23:00,,False,60.0,15.0,,,SEK,paid,swish,square,visa,
900390,547.0,maríalóp333@email.com,,,False,35.0,,,32.48,SEK,payd,card,stripe,,no
900391,213.0,user2041@gmail.com,2024-02-13 14:40:00,,False,40.0,10.0,,,EUR,,card,,amex,no
900392,141.0,user2251@gmail.com,,,False,35.0,,,,EUR,payd,invoice,klarna,visa,gb
900393,658.0,fatimakh311@gmail.com,,,False,25.0,6.25,2.23,,SEK,,bank transfer,klarna,visa,gb
900394,505.0,sofiaand221@company.se,,,False,20.0,,,,SEK,payd,swish,klarna,,
900395,579.0,ahmedali@gmail.com,2024-03-11 16:00:00,,False,35.0,,,32.48,SEK,failed,klarna,stripe,amex,se
900396,572.0,,,,False,40.0,10.0,,,SEK,paid,invoice,,,no
900397,,mikaelås991@email.com,2024-03-31 11:31:00,,False,40.0,10.0,,,SEK,failed,bank transfer,,visa,no
900398,824.0,elinsven140@company.se,,,False,15.0,,1.94,13.06,EUR,failed,bank_transfer,manual,,pt
900399,528.0,erikholm220@email.com,2024-04-12 16:49:00,,False,20.0,,,17.92,,refunded,klarna,square,,
900400,338.0,user532@email.com,2024-04-21 20:14:00,,False,20.0,5.0,,,EUR,failed,klarna,adyen,,
900401,548.0,pedrosil754@gmail.com,2024-01-25 22:44:00,,False,35.0,8.75,,,SEK,pending,swish,klarna,visa,
900402,101.0,jonasnil@email.com,2024-02-29 21:04:00,,False,15.0,3.75,,13.06,EUR,refunded,card,adyen,,pt
900403,937.0,user6740@gmail.com,2024-03-16 15:05:00,,False,15.0,3.75,,,SEK,paid,card,stripe,,pt
900404,679.0,luispere745@outlook.com,2024-02-21 09:25:00,,False,20.0,5.0,,,EUR,paid,card,square,,
900405,498.0,luispere760@company.se,2024-05-08 09:24:00,,False,35.0,,,,EUR,refunded,bank transfer,,visa,no
900406,1115.0,linchen@email.com,2024-03-13 16:30:00,,False,15.0,,,,EUR,pending,bank_transfer,adyen,,gb
900407,447.0,linchen811@email.com,2024-01-06 13:21:00,,False,,,2.23,22.77,SEK,payed,,adyen,,
900408,499.0,sofiaand@email.com,2024-04-29 15:33:00,,False,20.0,,,,SEK,pending,swish,square,visa,
900409,211.0,,,,False,20.0,,1.5,,SEK,payd,card,klarna,mastercard,
900410,26.0,liamande101@company.se,,,False,25.0,,,22.77,SEK,refunded,cash,manual,visa,se
900411,963.0,noaherik618@outlook.com,2024-03-19 12:28:00,,False,35.0,,,,SEK,failed,invoice,stripe,amex,
900412,1093.0,user8367@gmail.com,2024-02-05 08:15:00,,False,20.0,5.0,,,EUR,payed,swish,square,,no
900413,294.0,saralind135@email.com,2024-05-10 18:17:00,,False,15.0,3.75,,13.06,SEK,failed,bank_transfer,manual,,pt
900414,222.0,karinlun871@gmail.com,2024-02-28 22:29:00,,False,40.0,10.0,2.66,,EUR,paid,,square,,gb
900415,630.0,fridakar22@company.se,2024-05-06 08:52:00,,False,20.0,5.0,,,SEK,failed,swish,klarna,visa,no
900416,567.0,pedrosil@email.com,2024-05-06 14:00:00,,False,40.0,10.0,,,SEK,failed,card,klarna,,se
900418,701.0,liamande@email.com,2024-08-03 09:12:00,,False,25.0,,,,SEK,payd,swish,manual,visa,gb
900419,642.0,user3803@gmail.com,2024-03-11 19:29:00,,False,15.0,3.75,,13.06,,paid,swish,square,visa,
900420,302.0,,2024-01-26 18:00:00,,False,60.0,15.0,3.24,,SEK,refunded,cash,klarna,,pt
900421,1076.0,mikaelås@email.com,,,False,,,1.5,,EUR,paid,klarna,square,visa,es
900422,144.0,fridakar823@gmail.com,2024-12-04 17:13:00,,False,20.0,5.0,,,,,swish,square,amex,gb
900423,1167.0,anagarci@email.com,2024-02-17 18:48:00,,False,20.0,,1.5,,EUR,failed,klarna,manual,visa,
900424,380.0,maríalóp527@gmail.com,2024-03-31 19:13:00,,False,25.0,,,,SEK,paid,swish,adyen,,gb
900425,,mikaelås698@email.com,2024-04-29 17:42:00,,False,,,1.5,37.34,SEK,pending,card,stripe,,no
900426,28.0,user6620@gmail.com,,,False,20.0,5.0,,,SEK,paid,card,adyen,,
900427,1199.0,ellaberg709@gmail.com,2024-02-21 07:27:00,,False,60.0,,3.24,,SEK,paid,klarna,klarna,mastercard,
900428,612.0,maríalóp917@gmail.com,2024-04-24 17:57:00,,False,40.0,,2.66,,EUR,payed,cash,klarna,mastercard,no
900429,42.0,sofiaand369@gmail.com,2024-03-20 14:29:00,,False,40.0,10.0,,37.34,EUR,refunded,bank transfer,klarna,,
900430,263.0,linchen129@outlook.com,2024-03-31 16:29:00,,False,60.0,,,56.76,EUR,refunded,klarna,stripe,,
900431,368.0,jonasnil@email.com,2024-04-27 13:43:00,,False,15.0,,1.94,,SEK,paid,cash,square,visa,
900432,1118.0,norahans358@company.se,2024-07-02 15:02:00,,False,,15.0,,,SEK,paid,swish,adyen,,
900433,851.0,erikholm@email.com,2024-04-13 08:44:00,,False,20.0,,,,SEK,failed,card,square,mastercard,
900434,434.0,,2024-03-16 12:17:00,,False,40.0,,2.66,37.34,SEK,paid,klarna,stripe,,
900435,1097.0,mikaelås734@outlook.com,2024-04-05 11:18:00,,False,40.0,,,,EUR,pending,card,stripe,visa,
900436,340.0,karinlun374@outlook.com,2024-04-17 21:13:00,,False,60.0,,,,SEK,payed,bank transfer,square,visa,no
900437,14.0,erikholm288@gmail.com,,,False,15.0,,,,SEK,paid,klarna,klarna,,pt
900438,642.0,karinlun@email.com,2024-02-14 12:26:00,,False,35.0,8.75,,,SEK,payed,card,stripe,,se
900439,586.0,davidsto391@company.se,2024-03-23 09:18:00,,False,60.0,15.0,1.5,,SEK,paid,cash,stripe,amex,se
900440,636.0,erikholm735@email.com,2024-03-12 08:32:00,,False,60.0,,,,SEK,paid,swish,klarna,,pt
900441,940.0,user3838@gmail.com,2024-05-06 17:20:00,,False,,,,,EUR,pending,cash,stripe,,es
900442,1192.0,jonasnil@email.com,2024-01-29 21:45:00,,False,40.0,10.0,2.66,,EUR,failed,swish,square,visa,es
900443,76.0,,2024-10-03 18:57:00,,False,15.0,3.75,,,SEK,pending,bank transfer,square,amex,pt
900444,42.0,user8493@email.com,,,False,60.0,,1.5,56.76,SEK,paid,klarna,klarna,amex,gb
900445,784.0,oscarber569@company.se,2024-03-28 22:41:00,,False,60.0,15.0,,,SEK,pending,card,square,,
900446,227.0,user7463@gmail.com,2024-05-10 09:51:00,,False,40.0,10.0,1.5,37.34,SEK,refunded,klarna,,visa,no
900447,763.0,norahans581@company.se,2024-09-02 19:06:00,,False,15.0,3.75,,,SEK,failed,invoice,adyen,,es
900448,545.0,erikholm735@email.com,,,False,,10.0,,37.34,EUR,payed,,manual,visa,se
900449,706.0,user4374@email.com,,,False,15.0,3.75,1.5,,EUR,paid,,klarna,mastercard,se
900451,204.0,ahmedali255@outlook.com,2024-01-05 17:22:00,,False,20.0,5.0,,,EUR,refunded,bank_transfer,klarna,amex,pt
900452,268.0,user5932@gmail.com,2024-01-05 21:02:00,2024-01-05 21:02:00,True,25.0,,,,EUR,refunded,cash,stripe,visa,se
900453,1042.0,,2024-06-01 20:40:00,,False,20.0,,,17.92,SEK,pending,bank_transfer,adyen,visa,no
900454,500.0,user2371@gmail.com,2024-03-05 20:36:00,,False,20.0,,,17.92,EUR,failed,bank_transfer,manual,,se
900455,1168.0,user1553@email.com,,,False,60.0,,,,EUR,failed,invoice,stripe,visa,no
900456,1080.0,,2024-01-08 22:50:00,,False,35.0,,,,SEK,paid,invoice,square,,no
900458,293.0,user7857@gmail.com,2024-02-11 12:27:00,,False,60.0,,1.5,,EUR,pending,card,manual,,se
900459,1001.0,anagarci248@company.se,2024-01-23 14:37:00,,False,60.0,,1.5,,SEK,failed,cash,,,pt
900460,677.0,liamande@email.com,2024-04-17 15:09:00,,False,60.0,,,,SEK,refunded,card,klarna,visa,
900461,1158.0,fatimakh322@outlook.com,2024-02-27 17:08:00,,False,60.0,,,,SEK,failed,bank_transfer,stripe,mastercard,gb
900462,122.0,jonasnil@email.com,2024-03-29 13:37:00,,False,40.0,,,,SEK,refunded,swish,manual,visa,es
900464,183.0,user204@email.com,2024-02-27 21:39:00,,False,,6.25,1.5,,EUR,refunded,bank transfer,stripe,,se
900465,244.0,mikaelås495@outlook.com,2024-04-04 13:15:00,,False,40.0,,2.66,,SEK,pending,card,manual,amex,no
900466,708.0,user5320@email.com,2024-06-05 08:08:00,2024-06-05 08:08:00,True,20.0,,,17.92,EUR,refunded,klarna,,,no
900467,1150.0,linchen129@outlook.com,2024-03-19 08:50:00,,False,40.0,,,37.34,SEK,paid,card,square,visa,se
900468,220.0,user1564@gmail.com,2024-02-26 10:43:00,,False,60.0,15.0,,,SEK,failed,,klarna,,pt
900470,614.0,user7320@gmail.com,2024-01-20 16:17:00,,False,35.0,,,,SEK,refunded,invoice,stripe,visa,
900471,734.0,,2024-03-31 20:20:00,,False,15.0,,1.5,13.06,SEK,payd,cash,klarna,visa,es
900472,578.0,user6659@gmail.com,2024-01-27 13:15:00,,False,25.0,,,,SEK,paid,bank transfer,klarna,visa,
900473,995.0,user6084@gmail.com,2024-01-08 18:02:00,,False,60.0,,1.5,56.76,SEK,paid,invoice,adyen,visa,
900474,1100.0,norahans10@email.com,2024-02-21 07:35:00,,False,25.0,6.25,,,SEK,pending,klarna,,visa,es
900475,489.0,user3446@email.com,2024-04-21 19:08:00,,False,25.0,,,,SEK,pending,invoice,klarna,,pt
900476,170.0,noaherik618@outlook.com,,,False,40.0,10.0,2.66,,SEK,paid,klarna,stripe,,
900477,437.0,user9369@email.com,2024-08-02 07:27:00,,False,35.0,,1.5,,SEK,refunded,cash,manual,visa,
900478,886.0,emmajoha203@gmail.com,2024-01-07 18:18:00,,False,20.0,,,,SEK,failed,invoice,square,,
900479,914.0,luispere513@gmail.com,,,False,25.0,,1.5,,EUR,payd,swish,manual,,se
900480,1059.0,luispere308@outlook.com,2024-09-02 17:15:00,,False,25.0,,,,,pending,klarna,manual,amex,
900481,847.0,oskarber67@company.se,2024-04-17 16:06:00,,False,15.0,,1.5,,SEK,failed,bank transfer,square,,
900482,286.0,user4424@email.com,2024-11-02 22:29:00,,False,20.0,5.0,2.08,17.92,SEK,refunded,swish,klarna,,
900483,554.0,,2024-04-25 22:31:00,,False,20.0,,,,EUR,failed,bank_transfer,klarna,visa,
900484,311.0,,,,False,25.0,,,22.77,EUR,paid,swish,klarna,,pt
900485,,user7836@gmail.com,2024-04-09 16:26:00,,False,35.0,,1.5,,EUR,pending,invoice,manual,amex,
900486,167.0,pedrosil@email.com,2024-03-05 17:32:00,,False,35.0,,1.5,,SEK,paid,cash,adyen,amex,se
900487,802.0,,2024-01-17 17:32:00,,False,60.0,15.0,,,SEK,payed,bank transfer,square,,pt
900488,1077.0,karinlun@gmail.com,2024-02-29 10:20:00,,False,15.0,,,13.06,EUR,payed,card,adyen,,gb
900489,564.0,,2024-01-29 16:57:00,,False,25.0,,1.5,,EUR,paid,bank transfer,manual,,
900490,663.0,user9959@email.com,2024-04-05 20:24:00,,False,20.0,,2.08,,SEK,failed,cash,adyen,,
900491,480.0,ahmedali@email.com,,,False,25.0,6.25,1.5,,EUR,failed,swish,square,visa,
900492,1099.0,mariamal803@email.com,2024-03-26 10:30:00,,False,35.0,,,,SEK,refunded,swish,,,
900493,560.0,mikaelås495@outlook.com,2024-02-27 15:48:00,,False,60.0,,,,SEK,refunded,bank transfer,adyen,visa,pt
900494,538.0,sofiaand221@company.se,2024-04-19 10:14:00,,False,35.0,,2.52,,SEK,pending,cash,square,,es
900495,786.0,user3646@email.com,2024-02-25 09:43:00,,False,25.0,,1.5,22.77,SEK,payd,cash,klarna,amex,gb
900496,1042.0,luispere745@outlook.com,,,False,20.0,,2.08,,SEK,failed,card,stripe,mastercard,
900497,301.0,karinlun37@company.se,2024-04-24 15:45:00,,False,60.0,,,,SEK,paid,invoice,klarna,,gb
